2026-01-21 20:06:48.164972 [ DEBUG ] Steering motor direction: 1
2026-01-21 20:06:48.165086 [ DEBUG ] Steering motor command: b'@1st94\r'
2026-01-21 20:06:48.165206 [ DEBUG ] Encoder position: -319
2026-01-21 20:06:48.165323 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:48.165466 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:48.333143 [ INFO ] Tower in middle zone, moving up
2026-01-21 20:06:48.356826 [ DEBUG ] Throttle input (unsmoothed): 0.9916666666666667
2026-01-21 20:06:48.357054 [ DEBUG ] Throttle input (smoothed): 0.8166666666666667
2026-01-21 20:06:48.357197 [ DEBUG ] Throttle high time: 1972
2026-01-21 20:06:48.357322 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:48.357442 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:48.357566 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:48.357746 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:48.357873 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:48.357995 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:48.358115 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:48.358239 [ DEBUG ] Throttle motor speed: 120
2026-01-21 20:06:48.358357 [ DEBUG ] Throttle motor direction: 0
2026-01-21 20:06:48.358477 [ DEBUG ] Throttle motor command: b'@0st120\r'
2026-01-21 20:06:48.358593 [ DEBUG ] Steering motor speed: 120
2026-01-21 20:06:48.358711 [ DEBUG ] Steering motor direction: 1
2026-01-21 20:06:48.358828 [ DEBUG ] Steering motor command: b'@1st120\r'
2026-01-21 20:06:48.358947 [ DEBUG ] Encoder position: -1213
2026-01-21 20:06:48.359062 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:48.359177 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:48.513577 [ INFO ] Tower in middle zone, moving up
2026-01-21 20:06:48.536351 [ DEBUG ] Throttle input (unsmoothed): 0.85
2026-01-21 20:06:48.536582 [ DEBUG ] Throttle input (smoothed): 0.8333333333333333
2026-01-21 20:06:48.536723 [ DEBUG ] Throttle high time: 1488
2026-01-21 20:06:48.536847 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:48.536968 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:48.537091 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:48.537215 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:48.537394 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:48.537525 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:48.537648 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:48.537773 [ DEBUG ] Throttle motor speed: 123
2026-01-21 20:06:48.537889 [ DEBUG ] Throttle motor direction: 0
2026-01-21 20:06:48.538009 [ DEBUG ] Throttle motor command: b'@0st123\r'
2026-01-21 20:06:48.538125 [ DEBUG ] Steering motor speed: 123
2026-01-21 20:06:48.538242 [ DEBUG ] Steering motor direction: 1
2026-01-21 20:06:48.538377 [ DEBUG ] Steering motor command: b'@1st123\r'
2026-01-21 20:06:48.538513 [ DEBUG ] Encoder position: -2381
2026-01-21 20:06:48.538648 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:48.538778 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:48.694232 [ INFO ] Tower in middle zone, moving up
2026-01-21 20:06:48.717865 [ DEBUG ] Throttle input (unsmoothed): 0
2026-01-21 20:06:48.718120 [ DEBUG ] Throttle input (smoothed): 0.41666666666666663
2026-01-21 20:06:48.718267 [ DEBUG ] Throttle high time: 1488
2026-01-21 20:06:48.718396 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:48.718520 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:48.718675 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:48.718800 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:48.718919 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:48.719041 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:48.719163 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:48.719289 [ DEBUG ] Throttle motor speed: 61
2026-01-21 20:06:48.719408 [ DEBUG ] Throttle motor direction: 0
2026-01-21 20:06:48.719530 [ DEBUG ] Throttle motor command: b'@0st61\r'
2026-01-21 20:06:48.719650 [ DEBUG ] Steering motor speed: 61
2026-01-21 20:06:48.719768 [ DEBUG ] Steering motor direction: 1
2026-01-21 20:06:48.719885 [ DEBUG ] Steering motor command: b'@1st61\r'
2026-01-21 20:06:48.720006 [ DEBUG ] Encoder position: -3669
2026-01-21 20:06:48.720167 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:48.720294 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:48.886616 [ INFO ] Tower in middle zone, moving up
2026-01-21 20:06:48.909641 [ DEBUG ] Throttle input (unsmoothed): 0
2026-01-21 20:06:48.909883 [ DEBUG ] Throttle input (smoothed): 0.20833333333333331
2026-01-21 20:06:48.910029 [ DEBUG ] Throttle high time: 1488
2026-01-21 20:06:48.910153 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:48.910275 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:48.910400 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:48.910520 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:48.910636 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:48.910756 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:48.910873 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:48.910996 [ DEBUG ] Throttle motor speed: 30
2026-01-21 20:06:48.911113 [ DEBUG ] Throttle motor direction: 0
2026-01-21 20:06:48.911230 [ DEBUG ] Throttle motor command: b'@0st30\r'
2026-01-21 20:06:48.911347 [ DEBUG ] Steering motor speed: 30
2026-01-21 20:06:48.911465 [ DEBUG ] Steering motor direction: 1
2026-01-21 20:06:48.911582 [ DEBUG ] Steering motor command: b'@1st30\r'
2026-01-21 20:06:48.911702 [ DEBUG ] Encoder position: -4567
2026-01-21 20:06:48.911818 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:48.911934 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:49.065568 [ INFO ] Tower in middle zone, moving up
2026-01-21 20:06:49.089422 [ DEBUG ] Throttle input (unsmoothed): 0
2026-01-21 20:06:49.089666 [ DEBUG ] Throttle input (smoothed): 0.10416666666666666
2026-01-21 20:06:49.089817 [ DEBUG ] Throttle high time: 1488
2026-01-21 20:06:49.089941 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:49.090064 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:49.090187 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:49.090309 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:49.090428 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:49.090551 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:49.090676 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:49.090801 [ DEBUG ] Throttle motor speed: 15
2026-01-21 20:06:49.090918 [ DEBUG ] Throttle motor direction: 0
2026-01-21 20:06:49.091038 [ DEBUG ] Throttle motor command: b'@0st15\r'
2026-01-21 20:06:49.091154 [ DEBUG ] Steering motor speed: 15
2026-01-21 20:06:49.091270 [ DEBUG ] Steering motor direction: 1
2026-01-21 20:06:49.091387 [ DEBUG ] Steering motor command: b'@1st15\r'
2026-01-21 20:06:49.091510 [ DEBUG ] Encoder position: -4950
2026-01-21 20:06:49.091632 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:49.091750 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:49.297815 [ INFO ] Tower in middle zone, moving up
2026-01-21 20:06:49.320950 [ DEBUG ] Throttle input (unsmoothed): 0
2026-01-21 20:06:49.321200 [ DEBUG ] Throttle input (smoothed): 0.05208333333333333
2026-01-21 20:06:49.321346 [ DEBUG ] Throttle high time: 1444
2026-01-21 20:06:49.321470 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:49.321606 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:49.321731 [ DEBUG ] Steering high time: 1512
2026-01-21 20:06:49.321853 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:49.321971 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:49.322091 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:49.322242 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:49.322364 [ DEBUG ] Throttle motor speed: 7
2026-01-21 20:06:49.322481 [ DEBUG ] Throttle motor direction: 0
2026-01-21 20:06:49.322598 [ DEBUG ] Throttle motor command: b'@0st7\r'
2026-01-21 20:06:49.322713 [ DEBUG ] Steering motor speed: 7
2026-01-21 20:06:49.322827 [ DEBUG ] Steering motor direction: 1
2026-01-21 20:06:49.322941 [ DEBUG ] Steering motor command: b'@1st7\r'
2026-01-21 20:06:49.323063 [ DEBUG ] Encoder position: -5168
2026-01-21 20:06:49.323179 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:49.323297 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:49.410683 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.427786 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.463148 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.480352 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.481569 [ INFO ] Tower in middle zone, moving down
2026-01-21 20:06:49.498590 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.504487 [ DEBUG ] Throttle input (unsmoothed): -0.76
2026-01-21 20:06:49.504686 [ DEBUG ] Throttle input (smoothed): -0.3539583333333333
2026-01-21 20:06:49.504832 [ DEBUG ] Throttle high time: 1060
2026-01-21 20:06:49.504955 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:49.505075 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:49.505198 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:49.505317 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:49.505434 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:49.505555 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:49.505677 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:49.505798 [ DEBUG ] Throttle motor speed: -52
2026-01-21 20:06:49.505913 [ DEBUG ] Throttle motor direction: 1
2026-01-21 20:06:49.506031 [ DEBUG ] Throttle motor command: b'@0st-52\r'
2026-01-21 20:06:49.506147 [ DEBUG ] Steering motor speed: -52
2026-01-21 20:06:49.506261 [ DEBUG ] Steering motor direction: 0
2026-01-21 20:06:49.506375 [ DEBUG ] Steering motor command: b'@1st-52\r'
2026-01-21 20:06:49.506492 [ DEBUG ] Encoder position: -5246
2026-01-21 20:06:49.506607 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:49.506723 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:49.533239 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.537968 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.551993 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.572245 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.603166 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.620375 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.655735 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.668741 [ INFO ] Tower in middle zone, moving down
2026-01-21 20:06:49.672960 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.692014 [ DEBUG ] Throttle input (unsmoothed): -0.952
2026-01-21 20:06:49.692300 [ DEBUG ] Throttle input (smoothed): -0.6529791666666667
2026-01-21 20:06:49.692467 [ DEBUG ] Throttle high time: 1000
2026-01-21 20:06:49.692590 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:49.692711 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:49.692837 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:49.692957 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:49.693075 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:49.693201 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:49.693354 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:49.693489 [ DEBUG ] Throttle motor speed: -96
2026-01-21 20:06:49.693619 [ DEBUG ] Throttle motor direction: 1
2026-01-21 20:06:49.693750 [ DEBUG ] Throttle motor command: b'@0st-96\r'
2026-01-21 20:06:49.693880 [ DEBUG ] Steering motor speed: -96
2026-01-21 20:06:49.694009 [ DEBUG ] Steering motor direction: 0
2026-01-21 20:06:49.694138 [ DEBUG ] Steering motor command: b'@1st-96\r'
2026-01-21 20:06:49.694327 [ DEBUG ] Encoder position: -4849
2026-01-21 20:06:49.694484 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:49.694618 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:49.719011 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.726450 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.748067 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.768341 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.777984 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.795166 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.813411 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.830602 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.845267 [ INFO ] Tower in middle zone, moving down
2026-01-21 20:06:49.847824 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.866020 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.867525 [ DEBUG ] Throttle input (unsmoothed): -1.0
2026-01-21 20:06:49.867698 [ DEBUG ] Throttle input (smoothed): -0.8264895833333333
2026-01-21 20:06:49.867846 [ DEBUG ] Throttle high time: 1000
2026-01-21 20:06:49.867970 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:49.868130 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:49.868361 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:49.868494 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:49.868615 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:49.868740 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:49.868861 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:49.868980 [ DEBUG ] Throttle motor speed: -122
2026-01-21 20:06:49.869099 [ DEBUG ] Throttle motor direction: 1
2026-01-21 20:06:49.869241 [ DEBUG ] Throttle motor command: b'@0st-122\r'
2026-01-21 20:06:49.869374 [ DEBUG ] Steering motor speed: -122
2026-01-21 20:06:49.869507 [ DEBUG ] Steering motor direction: 0
2026-01-21 20:06:49.869638 [ DEBUG ] Steering motor command: b'@1st-122\r'
2026-01-21 20:06:49.869771 [ DEBUG ] Encoder position: -4034
2026-01-21 20:06:49.869903 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:49.870032 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:49.901801 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.919313 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:49.938001 [ DEBUG ] Ignored invalid throttle pulse width: 996
2026-01-21 20:06:50.026968 [ INFO ] Tower in middle zone, moving down
2026-01-21 20:06:50.049055 [ DEBUG ] Throttle input (unsmoothed): -1.0
2026-01-21 20:06:50.049287 [ DEBUG ] Throttle input (smoothed): -0.9132447916666666
2026-01-21 20:06:50.049429 [ DEBUG ] Throttle high time: 1148
2026-01-21 20:06:50.049551 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:50.049674 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:50.049796 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:50.049917 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:50.050039 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:50.050159 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:50.050278 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:50.050396 [ DEBUG ] Throttle motor speed: -135
2026-01-21 20:06:50.050513 [ DEBUG ] Throttle motor direction: 1
2026-01-21 20:06:50.050633 [ DEBUG ] Throttle motor command: b'@0st-135\r'
2026-01-21 20:06:50.050750 [ DEBUG ] Steering motor speed: -135
2026-01-21 20:06:50.050865 [ DEBUG ] Steering motor direction: 0
2026-01-21 20:06:50.050983 [ DEBUG ] Steering motor command: b'@1st-135\r'
2026-01-21 20:06:50.051105 [ DEBUG ] Encoder position: -2824
2026-01-21 20:06:50.051220 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:50.051337 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:50.202543 [ INFO ] Tower in middle zone, moving down
2026-01-21 20:06:50.224577 [ DEBUG ] Throttle input (unsmoothed): 0
2026-01-21 20:06:50.224814 [ DEBUG ] Throttle input (smoothed): -0.4566223958333333
2026-01-21 20:06:50.224957 [ DEBUG ] Throttle high time: 1488
2026-01-21 20:06:50.225108 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:50.225231 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:50.225354 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:50.225474 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:50.225594 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:50.225718 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:50.225836 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:50.225954 [ DEBUG ] Throttle motor speed: -67
2026-01-21 20:06:50.226069 [ DEBUG ] Throttle motor direction: 1
2026-01-21 20:06:50.226186 [ DEBUG ] Throttle motor command: b'@0st-67\r'
2026-01-21 20:06:50.226299 [ DEBUG ] Steering motor speed: -67
2026-01-21 20:06:50.226415 [ DEBUG ] Steering motor direction: 0
2026-01-21 20:06:50.226530 [ DEBUG ] Steering motor command: b'@1st-67\r'
2026-01-21 20:06:50.226653 [ DEBUG ] Encoder position: -1504
2026-01-21 20:06:50.226774 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:50.226894 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:50.377565 [ INFO ] Tower in middle zone, moving down
2026-01-21 20:06:50.400113 [ DEBUG ] Throttle input (unsmoothed): 0
2026-01-21 20:06:50.400354 [ DEBUG ] Throttle input (smoothed): -0.22831119791666665
2026-01-21 20:06:50.400496 [ DEBUG ] Throttle high time: 1488
2026-01-21 20:06:50.400621 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:50.400744 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:50.400871 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:50.400994 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:50.401113 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:50.401234 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:50.401356 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:50.401475 [ DEBUG ] Throttle motor speed: -33
2026-01-21 20:06:50.401592 [ DEBUG ] Throttle motor direction: 1
2026-01-21 20:06:50.401712 [ DEBUG ] Throttle motor command: b'@0st-33\r'
2026-01-21 20:06:50.401831 [ DEBUG ] Steering motor speed: -33
2026-01-21 20:06:50.401950 [ DEBUG ] Steering motor direction: 0
2026-01-21 20:06:50.402067 [ DEBUG ] Steering motor command: b'@1st-33\r'
2026-01-21 20:06:50.402186 [ DEBUG ] Encoder position: -631
2026-01-21 20:06:50.402303 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:50.402418 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:50.553385 [ INFO ] Tower in middle zone, moving down
2026-01-21 20:06:50.575623 [ DEBUG ] Throttle input (unsmoothed): 0
2026-01-21 20:06:50.575860 [ DEBUG ] Throttle input (smoothed): -0.11415559895833333
2026-01-21 20:06:50.576005 [ DEBUG ] Throttle high time: 1488
2026-01-21 20:06:50.576169 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:50.576296 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:50.576422 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:50.576541 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:50.576659 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:50.576780 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:50.576898 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:50.577019 [ DEBUG ] Throttle motor speed: -16
2026-01-21 20:06:50.577136 [ DEBUG ] Throttle motor direction: 1
2026-01-21 20:06:50.577253 [ DEBUG ] Throttle motor command: b'@0st-16\r'
2026-01-21 20:06:50.577366 [ DEBUG ] Steering motor speed: -16
2026-01-21 20:06:50.577480 [ DEBUG ] Steering motor direction: 0
2026-01-21 20:06:50.577594 [ DEBUG ] Steering motor command: b'@1st-16\r'
2026-01-21 20:06:50.577712 [ DEBUG ] Encoder position: -204
2026-01-21 20:06:50.577827 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:50.577944 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:50.732124 [ INFO ] Tower in middle zone, moving down
2026-01-21 20:06:50.755147 [ DEBUG ] Throttle input (unsmoothed): 0
2026-01-21 20:06:50.755384 [ DEBUG ] Throttle input (smoothed): -0.05707779947916666
2026-01-21 20:06:50.755531 [ DEBUG ] Throttle high time: 1576
2026-01-21 20:06:50.755659 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:50.755784 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:50.755910 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:50.756065 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:50.756239 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:50.756435 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:50.756559 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:50.756680 [ DEBUG ] Throttle motor speed: -8
2026-01-21 20:06:50.756798 [ DEBUG ] Throttle motor direction: 1
2026-01-21 20:06:50.756917 [ DEBUG ] Throttle motor command: b'@0st-8\r'
2026-01-21 20:06:50.757033 [ DEBUG ] Steering motor speed: -8
2026-01-21 20:06:50.757149 [ DEBUG ] Steering motor direction: 0
2026-01-21 20:06:50.757282 [ DEBUG ] Steering motor command: b'@1st-8\r'
2026-01-21 20:06:50.757421 [ DEBUG ] Encoder position: 0
2026-01-21 20:06:50.757553 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:50.757684 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:50.911179 [ INFO ] Tower in middle zone, moving up
2026-01-21 20:06:50.934691 [ DEBUG ] Throttle input (unsmoothed): 0.9833333333333333
2026-01-21 20:06:50.934921 [ DEBUG ] Throttle input (smoothed): 0.4631277669270833
2026-01-21 20:06:50.935062 [ DEBUG ] Throttle high time: 1976
2026-01-21 20:06:50.935186 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:50.935312 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:50.935518 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:50.935647 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:50.935766 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:50.935887 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:50.936007 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:50.936160 [ DEBUG ] Throttle motor speed: 68
2026-01-21 20:06:50.936281 [ DEBUG ] Throttle motor direction: 0
2026-01-21 20:06:50.936410 [ DEBUG ] Throttle motor command: b'@0st68\r'
2026-01-21 20:06:50.936557 [ DEBUG ] Steering motor speed: 68
2026-01-21 20:06:50.936687 [ DEBUG ] Steering motor direction: 1
2026-01-21 20:06:50.936817 [ DEBUG ] Steering motor command: b'@1st68\r'
2026-01-21 20:06:50.936949 [ DEBUG ] Encoder position: 87
2026-01-21 20:06:50.937080 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:50.937206 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:51.094839 [ INFO ] Tower in middle zone, moving up
2026-01-21 20:06:51.118220 [ DEBUG ] Throttle input (unsmoothed): 0.9916666666666667
2026-01-21 20:06:51.118464 [ DEBUG ] Throttle input (smoothed): 0.727397216796875
2026-01-21 20:06:51.118605 [ DEBUG ] Throttle high time: 1976
2026-01-21 20:06:51.118731 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:51.118854 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:51.118978 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:51.119102 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:51.119223 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:51.119344 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:51.119463 [ DEBUG ] Max sled speed: 0.4456
2026-01-21 20:06:51.119583 [ DEBUG ] Throttle motor speed: 107
2026-01-21 20:06:51.119697 [ DEBUG ] Throttle motor direction: 0
2026-01-21 20:06:51.119816 [ DEBUG ] Throttle motor command: b'@0st107\r'
2026-01-21 20:06:51.119933 [ DEBUG ] Steering motor speed: 107
2026-01-21 20:06:51.120048 [ DEBUG ] Steering motor direction: 1
2026-01-21 20:06:51.120210 [ DEBUG ] Steering motor command: b'@1st107\r'
2026-01-21 20:06:51.120332 [ DEBUG ] Encoder position: -392
2026-01-21 20:06:51.120450 [ DEBUG ] Encoder rate: 0
2026-01-21 20:06:51.120567 [ DEBUG ] Encoder trust state: True
2026-01-21 20:06:51.280145 [ INFO ] Tower in middle zone, moving up
2026-01-21 20:06:51.303752 [ DEBUG ] Throttle input (unsmoothed): 0.9916666666666667
2026-01-21 20:06:51.303993 [ DEBUG ] Throttle input (smoothed): 0.8595319417317708
2026-01-21 20:06:51.304166 [ DEBUG ] Throttle high time: 1976
2026-01-21 20:06:51.304296 [ DEBUG ] Steering input (unsmoothed): 0
2026-01-21 20:06:51.304420 [ DEBUG ] Steering input (smoothed): 0.0
2026-01-21 20:06:51.304546 [ DEBUG ] Steering high time: 1516
2026-01-21 20:06:51.304695 [ DEBUG ] Pedals connected: False
2026-01-21 20:06:51.304832 [ DEBUG ] Steering direction: 1
2026-01-21 20:06:51.305034 [ DEBUG ] Max tower speed: 0.58
2026-01-21 20:06:51.305174 [ DEBUG ] Max sled speed: 0.4424
2026-01-21 20:06:51.305295 [ DEBUG ] Throttle motor speed: 127
2026-01-21 20:06:51.305411 [ DEBUG ] Throttle motor direction: 0
2026-01-21 20:06:51.305530 [ DEBUG ] Throttle motor command: b'@0st127\r'
2026-01-21 20:06:51.305653 [ DEBUG ] Steering motor speed: 127
